Date,EmergMkt,Japan,Gold,MedBond,ShortBond,LongBond,Oil,USD,Europe,DJIA,SP500,NASDAQ,Russell2000,VIX,cross_corr,cross_vol
2008-03-20,0.016842126786026368,0.018596775806326127,-0.033641414688503124,0.0021667954453301608,-0.0011864175179920888,0.0024760366460958583,-0.012030597311400992,0.01064313516915183,0.008922898289513093,0.021625413678651118,0.0239444592412823,0.02178779133353581,0.026034026320486126,-0.1079088236222826,0.11223182844286621,0.016714011254913633
2008-03-24,0.03833582540560987,0.030705325125729654,0.0021131665473592687,-0.017616599150992562,-0.004156466522510782,-0.019345522598744003,-0.01279213870219964,0.014918679024047421,0.021348469695667394,0.01515366734312984,0.015321430427423843,0.03039705298360862,0.02914508949664496,-0.03343355630873457,0.11172384458941116,0.017357061977653077
2008-03-25,0.015352192891066041,0.010467223297341954,0.02918984381079537,0.003520793217946405,0.0007158989884428202,0.004197719765612451,0.01507599118199443,-0.022049125143159487,0.017019798154493726,-0.001278229315039514,0.0023038976355771457,0.0061459326649295765,0.005689582003890026,-0.00038866028215123194,0.11072759020114757,0.017409425183882728
2008-03-26,-0.008113393812444247,-0.007968263929093,0.011538872598824357,0.0007672304439609867,0.0021458003766976486,-0.004180172572580965,0.0409966403319737,-0.014146862072515032,0.0,-0.008756304456611685,-0.008765759863092581,-0.007129254419231512,-0.004480601886051816,0.013996913684388712,0.10869725536694574,0.017475537258943123
2008-03-27,-0.004833187722544485,-0.0032125901525259515,-0.0036247756526995856,-0.0013145282109902068,0.0010697643272050694,-0.007029844505833993,0.010847846065603628,0.0017937592268622016,0.002789216779784498,-0.009691841268251622,-0.011460481132498757,-0.018727747545606244,-0.013843943122754498,-0.0076687409326891,0.10665757726891323,0.01750443329864198
2008-03-28,-0.0017933309368720618,0.00402860075653555,-0.0169056478336429,0.003948068193156962,0.0004748961983533917,0.00972159816080298,-0.015863764809261105,0.0008952222643145991,-0.00014615702001230524,-0.006995313992953833,-0.00795018629681199,-0.008615348715731108,-0.013301783355920693,-0.006568782140907503,0.10498612555129254,0.01737956248918382
2008-03-31,0.0059138675319816425,-0.007222765000855502,-0.015999060026679612,0.0017484725280467739,0.0002365280245639756,0.003558073996227318,-0.03567621237694474,0.0017887403211838127,0.007173876186798767,0.003805479218590202,0.0056872467232620405,0.007925139333172293,0.007011297284311713,-0.0038894779339563312,0.1050849154142595,0.01701733533728499
2008-04-01,0.03839836138201669,0.02910263278519154,-0.03926560013231817,-0.008743085489303692,-0.0036156014899356714,-0.01627482108632694,-0.0036873531158705397,0.01562509619848229,0.027329581950700232,0.03192320198158849,0.03589635162305438,0.03670304012964265,0.032966633249642996,-0.11440844339501788,0.10450053842951217,0.01794346707069094
2008-04-02,0.0007165344737076751,-0.0015712220024769463,0.027745751966154586,-0.0033121624426136753,-0.0008355462647740008,0.0021287869067161402,0.033555407138237126,-0.009670278598671422,0.0024055987144817603,-0.00359089107825894,-0.0019340702025878453,-0.0005714094407999193,0.0022795962309622997,0.03306878262381874,0.1030034984997453,0.01793730331260141
2008-04-03,0.012174468488323598,0.004720566827886463,0.0016803128880877871,0.0,-0.0007166698807605787,0.0022317474106210433,-0.0015516502185732861,0.0035507929169000807,0.001835129869514729,0.0013570037456431816,0.001301638178863307,0.0008046695023951056,0.0018251333866674546,-0.009389723339206513,0.10207228143303153,0.01758724191856535
2008-04-04,-0.004033045609679875,0.0007831503992532518,0.009282060479206544,0.0076426164921028494,0.0017935907213848523,0.009114783202702537,0.014704072983890315,-0.00973025791511728,0.0036634316107426734,-0.0013155640532119817,0.0007959963585104646,0.0032496642330428482,0.0002241870354544595,-0.032744435653236925,0.10111740695057023,0.01723831359524821
2008-04-07,0.013284186937060127,0.007042323773499115,0.010193885528479996,-0.006595414765013796,-0.0019093461914134746,-0.005251520535111021,0.024151780373381948,0.007146093788336083,0.005054017620025775,0.0002386918386132475,0.0015615985189088022,-0.002593822973795956,-0.001471127487567725,-0.0013363334354550283,0.09989768807196245,0.017228656000400414
2008-04-08,-0.005468433168466902,-0.014762911368916387,-0.008994183517528342,0.00011060167115184427,0.0005977144395221679,-0.00348395308639482,0.0029909367918752316,0.0,-0.008380970235723928,-0.0028534753972241367,-0.005100033369358936,-0.006795443151719538,-0.0010664109746809647,-0.0026761581506783427,0.09923527591788443,0.016964842608196903
2008-04-09,-0.015578633434268796,-0.014984638887129642,0.021472080511013125,0.005974867564136677,0.0019114955915155996,0.01038449416955567,0.019612329815242413,-0.006651997704148038,-0.003521445188417349,-0.003910539260887025,-0.008092072375784243,-0.01134210922672485,-0.01901896049046914,0.02012517188315699,0.09823063942616322,0.016075994514671097
2008-04-10,0.014321564747701965,-0.003202302467154583,-0.005634459500514,-0.003959501367282736,-0.00035716703287724805,-0.003356000656802749,-0.008099001218729196,0.004464533081811606,-0.00353431120405423,0.004368130313315177,0.004474051958627934,0.012738287638712542,0.01294421083670727,-0.03638754682766776,0.09640769471640413,0.015880608468124183
2008-04-11,-0.0163078841276052,0.0064257081533238836,-0.005121429753741857,0.0043062211759363755,0.0016699940992701556,0.006734260973813466,0.003402166599223877,-0.0035555269519771393,-0.01801676773944394,-0.02039110992996862,-0.020374180867005598,-0.02613426976807731,-0.027225707826903478,0.06733392052135345,0.0943209880776545,0.016159303060447237
2008-04-14,-0.00236827698254094,-0.006384682049820012,-0.002081078149565263,-0.0025282589767549046,-0.0005953166150879374,-0.0058529010950806315,0.013110262078487311,0.0,0.0023110010176203843,-0.0018952986357113621,-0.0033837848145122917,-0.006296249273651133,-0.0030370348492697596,0.015345295157740857,0.09373503918711476,0.01521548499873648
2008-04-15,0.01172581100768011,0.007228987653523422,0.006036692438517344,-0.004519812137259049,-0.0013110518821730643,-0.012407165088508698,0.020080355466464583,0.0013379904820292055,0.004612849799089158,0.004910572567522253,0.004599876286541349,0.004490676062318233,0.008730873191406419,-0.043660748173925845,0.093944893888106,0.014805638671309355
2008-04-16,0.029578907182996828,0.03189784606161172,0.017564836533195294,-0.006754224883514515,-0.0021484794132753393,-0.00979441084204613,0.007764644198556381,-0.00979960441193617,0.03256788041762548,0.020772532541432964,0.022691265939609684,0.02802666062911574,0.03082105188147044,-0.09877084864703423,0.09340334850021638,0.01411092823344594
2008-04-17,-0.007251208631408268,-0.014682949477355933,-0.0076122988101923195,-0.0023414809759717548,-0.0017942343889493229,-0.0017208800673382818,0.0023874250359219307,0.005398326384405516,-0.013061013731842652,9.673326352022116e-05,0.0006229145243916712,-0.003523251642859604,-0.007555494943525032,-0.007793465273295719,0.0906802445824342,0.012535014617068808
2008-04-18,0.015095679639662407,0.027450881753346534,-0.020959322203780717,-0.0010059216210156485,-0.0005997153023710178,-0.000861153975701634,0.015372936307483931,0.006711316217672181,0.010559229003810344,0.018134804031947782,0.01813900260560164,0.026107740757637332,0.018460462322342774,-0.011782114314131231,0.08843739580205053,0.012374916707045273
2008-04-21,0.005071177612388844,-0.003053587832764326,-0.004083014073799407,0.00011173640662898165,-0.0009594452959789113,0.003988886137932912,0.006290610215709647,-0.007555635236952574,0.004457990945653689,-0.0018943215573793415,-0.001553524830540276,0.002109917485939805,-0.004257571793356174,0.018380569034226912,0.08656270552557085,0.011542335245209227
2008-04-22,-0.009272899824035785,-0.01914229808014445,0.00022156945225937363,0.0007832435022900874,0.0003611630354609652,0.0034354212752096824,0.007416874316674926,-0.0035825957385793306,-0.009570229565133204,-0.008170674691345803,-0.008810233726340488,-0.01291510820075814,-0.019902476361203014,0.01804882142601949,0.08466541674427447,0.011469673046510483
2008-04-23,0.014383977201418707,0.010929149573464692,-0.011631721074667034,-0.0010049894980098673,0.0,-0.003316865619312437,0.0010517298295680266,0.006741377105350388,0.0029409636474715395,0.003379597399442824,0.0028999174924810855,0.011893451340013517,0.0062525233995847085,-0.02922858580843113,0.08321833351651019,0.011231732833851347
2008-04-24,-0.01282338287627982,-0.007722240491066512,-0.022416498236226268,-0.007831564380471612,-0.0027598162647165525,-0.008480832153726192,-0.020802724843298037,0.01116087095181384,-0.005026496312087736,0.00671699387667668,0.006442277675030139,0.009857751016571603,0.01265343259946805,-0.009871705857847912,0.08216624815546097,0.011364993367587433
2008-04-25,0.007353886485499617,0.019455332516293167,0.0005732105212514771,-0.0013531511844123711,0.00011972990384956361,-0.005846171629070307,0.026394922686889366,0.0026490109236183557,0.01094598754548759,0.0033395846040134014,0.006494736452591576,-0.0024661126867250305,0.006707849316613501,-0.02342967726157974,0.08138577966483138,0.011267695110321404
2008-04-28,-0.0019105718999175014,0.01832052368203607,0.004812717021838164,0.0018062505132143691,0.0010831235993127297,0.0030485875087686853,0.0003135979317212545,-0.0013209048912042887,-0.002360057501690438,-0.0015599262646420753,-0.0010516015703287973,0.0006066913796922702,0.004834584987489121,0.002552283648346032,0.080673217570544,0.011021807365039708
2008-04-29,-0.01770418071462032,-0.00899536177120519,-0.021439215765431285,0.0018039155633209347,-0.00024031963054438332,0.0037998221644870434,-0.028216161654818772,0.003968158655810239,-0.006261239049108358,-0.0030927861644687304,-0.003888692631555557,0.0007012850111305369,-0.00887823108862651,0.03054991853950706,0.0821131902920287,0.009873807553516946
2008-04-30,0.020598437791032875,0.0045384566821415895,0.009789115384970959,0.0031497220039113927,0.0019233816526740277,0.007140157372574896,-0.005269360953071289,-0.007026834632621215,0.002660130901826152,-0.000920402252466479,-0.0038463023648085404,-0.005482069285176472,-0.0038251290501385427,0.02717396989272758,0.0844280557345621,0.009747880905142075
2008-05-01,0.010636511051261843,0.009036300190203628,-0.030698252917109703,-0.00011294172645837097,-0.0017795022301811958,6.437298446471118e-05,-0.02291894861169763,0.008403307525251202,0.008658098808449255,0.014810311511902263,0.017140713043443112,0.028145685815265997,0.01894776098605977,-0.09187117222944552,0.0860563290976833,0.010253206759626281
2008-05-02,0.009580537669272138,-0.0022385989664172046,0.007024693205042398,-0.008101142746884005,-0.0013241551338162294,-0.01261120187993281,0.03341452051600635,0.0052634693492203954,0.00041550068400186824,0.0037048574413911517,0.0032355987230490157,-0.0014995589011619348,-0.005495045927543685,-0.03707621221961943,0.08710512992463279,0.010308788873855076
2008-05-05,-0.0007348823952521011,0.00149581322703507,0.01998102122754042,0.0014753811296666086,0.0010856719129721526,0.0,0.03576013151311552,-0.0047995760809024235,0.0019374411640000755,-0.006789615331661558,-0.0045335837534509205,-0.005195771116401349,-0.0019153066761397053,0.03960392196195461,0.08809911418956669,0.010416849181074094
2008-05-06,0.01116834310659276,0.004480737334933149,0.00417295264124129,-0.0031717890244847835,0.0006013960072477342,-0.007203426432123239,0.01695265067049001,-0.0035072059705836267,0.008425413667625614,0.003954653666053076,0.007651933303949532,0.007787745926993717,0.007510185165680028,-0.0365079655018149,0.08865142694456969,0.01038816858986404
2008-05-07,-0.02976199995202422,-0.012639475388920629,-0.009350081776226649,0.003977004226584313,0.001204182437231971,0.004287153791451281,0.014433887354987851,0.006599218994667755,-0.018216923912951377,-0.015857703964425984,-0.018113789643415146,-0.01804851883246339,-0.018608033082880615,0.08347064987278063,0.08929096760705521,0.010539574734375452
2008-05-08,0.010293087322983396,0.004518051123554745,0.01654623833599178,0.006450855215134332,0.0008411841542568244,0.008977752124898597,0.008617240321180608,0.0,0.009207930143766863,0.004091558733823053,0.0036695517058173976,0.00522864561718972,0.004663388835460802,-0.016725794797897375,0.0914920508316176,0.01058602228854873
2008-05-09,-0.008163966813909407,-0.015741956994408834,0.002063277276288522,0.0011243258137740852,0.00036064351819353746,0.003689214872000468,0.014504262183155703,-0.006555954813136755,-0.004561701190791911,-0.009396320451246831,-0.0067254479228667785,-0.0023335008917581,0.0006948787554477143,0.0005154757256946585,0.09425547296129969,0.010117054059533672
2008-05-12,0.012856948669299317,0.003808088057907222,-0.004918786481152515,-0.0016848563211774303,-0.0019221363120522916,-0.0015131550829370344,-0.019682746593911005,-0.0013198437989335732,0.009859689865169496,0.010233086197201757,0.011020778542468523,0.01757089304521875,0.018304274563186063,-0.08346207854817456,0.09595801978577036,0.010263569762079105
2008-05-13,0.004768937285756669,0.0007584889734890687,-0.018392901637114267,-0.00832547926213989,-0.0016837050926978847,-0.01093550833401935,0.015982403999262873,0.0044052261255242975,-0.006738456449601693,-0.0034272151171517162,-0.00038467134690722826,0.0026643173085461047,0.004937052785093821,0.010680079647615415,0.09772481715828976,0.010296361646291923
2008-05-14,0.002406038397616106,0.009098058300992973,-0.0022251135117034027,-0.0003402548211299816,-0.0007220017130236123,0.00043773198732877105,-0.014649472787154894,0.0013159933516830868,-0.0012457794421203428,0.005158920536079137,0.0040055842746602455,0.0006331695109556001,-0.0010585170490078344,-0.017797536316534135,0.10087272708659505,0.009328809379089063
2008-05-15,0.02127294350367448,0.019533925080141845,0.021126797138869557,0.005561325700659481,0.0008430951829414557,0.009081938159815284,-9.980179713275916e-05,-0.0008762094191858694,0.015386396335312247,0.007309466327870551,0.01058446448937378,0.014831589706842507,0.009931117265825407,-0.0770102277521173,0.10686288490803805,0.009535348249131782
2008-05-16,0.012732180062668741,0.003684516796654602,0.02413791349564476,-0.0016935582936803417,0.0002411822645804751,-0.004120416609221356,0.020556806480531487,-0.009644740843627875,0.011058332817584615,-0.0004510509389165085,0.0012503981989189228,-0.0019259679800596174,-0.002972937068713155,0.010429453021532975,0.1118037690895324,0.009231846664195232
2008-05-19,0.00019324884876192883,-0.001468454288051535,0.0032547802524549585,0.0022615133744650073,0.0010840311479169973,0.001306753197381605,0.0051824232530406356,0.005311991352179524,-0.003915916774561157,0.0031847993489182436,0.0008980456160241346,-0.005045775460337132,-0.0036698338651617313,0.03278694220038547,0.11614407572436583,0.009225497586791687
2008-05-20,-0.017340327193140048,-0.008823103046375014,0.016892293842048378,0.003045464404747067,0.0014440914402902294,0.005218713715934298,0.014591439255549288,-0.010127679713305637,-0.008133200655572326,-0.015311484227825023,-0.009273589104020541,-0.009471075077831625,-0.00380526442161655,0.03350968178450686,0.11992141862425962,0.009227343225203351
2008-05-21,-0.010167562935237351,-0.017804456359756804,0.01166113906270927,-0.0023616118136519093,-0.0010818986030499689,0.00021628542452534205,0.0384467343193271,-0.007117380959221764,-0.012983459588728596,-0.01773286599665913,-0.016053532676263305,-0.017650642413715056,-0.011595385143576609,0.05745166287059433,0.12441069545063418,0.009661695714686773
2008-05-22,0.002915733509902818,0.014350651413414184,-0.010656760953627886,-0.006538509130641801,-0.002766572566831549,-0.011788435738665282,-0.0247437943457246,0.006272273816655183,0.018415884169857843,0.0019386809235455438,0.0026173787135195248,0.006661870816386806,0.008114349318431913,-0.029047924211672016,0.12804451052992388,0.009602722511577613
2008-05-23,-0.017445204740733633,-0.008190806828823671,0.0027478565704068814,0.0044260634505506324,0.0019304034519613822,0.004378629664252953,0.012496447308025571,-0.005788009125647142,-0.016995195020022558,-0.01156301496639045,-0.013210400686713863,-0.008078518700494919,-0.012155405875748482,0.08310249658737812,0.13120757331458505,0.00971898897632976
2008-05-27,-0.0016141062929592165,0.0030028575102076793,-0.020497672670971245,-0.004858504461621949,-0.0010832578084732924,-0.006756822975440224,-0.02515189236810844,0.0058217052085207666,-0.0027663595661031604,0.005506551653198022,0.006846221470047986,0.014959102671548763,0.014210798797739788,0.004603588547322346,0.13392524024613045,0.009936606197497531
2008-05-28,0.013472481218247845,-0.011227691226734948,-0.0024619652999156028,-0.0074920407850271875,-0.0018072464712712843,-0.008886720191900288,0.015921695748152942,0.0044525036429621245,0.005547963664545463,0.0036403722787872184,0.003962890483361736,0.0022004969124265195,0.005542024323638373,-0.029022388622101825,0.13437440914486387,0.009766587623575622
2008-05-29,0.0021933356391705683,0.011355183723404272,-0.02950412016407733,-0.00468935652277469,-0.000362939580432875,-0.007194823251078897,-0.0345543438065119,0.007978633713866534,-0.006896717695528132,0.004143983458184453,0.005334937252062799,0.008694300724665815,0.009601015098113175,-0.04876771473825414,0.13454205912703568,0.010003966145627586
2008-05-30,0.0034491817547952497,0.013472796604825366,0.01086573562362747,0.003332043576213195,0.0014493163721489566,0.006578790271040358,0.007823150847361848,-0.0013192633472820514,0.001250276763410163,-0.0006246462763815908,0.0015161665944682934,0.005716911462331664,0.003661781971169953,-0.0170892765365408,0.13631202855337235,0.009482674927921441
2008-06-02,-0.01189735123261293,0.0022160362044150173,0.005831928576650602,0.005942971114721862,0.00197179717129492,0.0038562703273736787,-9.697755746840286e-05,-0.0013209048912042887,-0.012346076134101658,-0.010642236996238452,-0.010504263761414556,-0.012340102866450264,-0.0097022631653646,0.11217049963869496,0.13824316739365622,0.009479626911530974
2008-06-03,-0.018060173697549198,-0.0007369808445031323,-0.012278329266664723,0.005255903650629001,0.0014482959726636047,0.0071995719752295795,-0.023289679328524437,0.005290810644495547,-0.003510954952309464,-0.008075188270584843,-0.005787827748960472,-0.004435045413136551,-0.002725998593840706,0.020675736207238726,0.1400507799906671,0.009512111926810691
2008-06-04,-0.008719019291627994,0.011799711678270652,-0.0026472805572057556,-0.0036376889986636796,-0.00036197245138203105,-0.008906604908535232,-0.01659213257454273,0.0026317850803614373,-0.009865857007393175,-0.0009972821580978009,-0.0003266963555412783,0.00913529328508944,0.006373507405488921,0.02766795811635747,0.14175401794124512,0.009499852935087382
2008-06-05,0.031816452543429685,0.008017485729044038,-0.0023081889684327672,-0.005246651815562053,-0.0013269890721101518,-0.0059903340457326815,0.05021209762325629,-0.004812073348147927,0.019786097108070777,0.01726888050081299,0.019496150601372664,0.0186965374835375,0.026300570088744868,-0.10432693057159026,0.14425179699186297,0.009793410180404461
2008-06-06,-0.036230257634728535,-0.035430400890445246,0.030190869895740713,0.008714833123912191,0.001328752311907655,0.012945868435848329,0.07907649314117782,-0.011428658028339811,-0.026800635846386478,-0.03130962627364453,-0.030889208795217615,-0.029561434600271053,-0.0300025205079143,0.2646269740880074,0.14278940416220195,0.01162705443969727
2008-06-09,-0.0025567328032044534,0.001499079172267992,-0.012014369235977762,-0.007161782907181502,-0.005064563365763997,0.0,-0.027814880699991718,0.008448452634703063,-0.0017211948775682773,0.005774925626927274,0.0007936884587542714,-0.006102134237481849,-0.006915454638835139,-0.01867566369621665,0.14134289097365063,0.011735027771742497
2008-06-10,-0.023070508641465204,-0.021706325341652732,-0.027730365623936493,-0.005954335608176153,-0.002302510383819789,-0.006499917424496737,-0.018615372323537827,0.010582128013375991,-0.015804787180989988,0.0007686650579783461,-0.002438071565889488,-0.004277369706494394,-0.003577021261900737,0.0025951325157638205,0.14133883027670396,0.011833351756158659
2008-06-11,-0.014963414904255679,-0.014537005164549699,0.017182858432152726,0.0010355664813359589,0.0017006363500962074,-0.00232888540744125,0.0370958825007619,-0.00654471237341947,-0.015328089829178881,-0.016761127825391964,-0.01689434363076614,-0.02243008524295731,-0.02011955765965301,0.04055222267825975,0.14056053689084758,0.012117874060805974
2008-06-12,0.005831462771384688,-0.00232938530739224,-0.016318067383635726,-0.008744329040521026,-0.004849437754831487,-0.010004553550658768,0.002522738847517969,0.00834435981721815,-0.0019274728107607775,0.0047841484170561,0.0032796987733647587,0.004319149814932199,0.0027302919141427573,-0.03275293897346532,0.13901069504466115,0.012208981011183508
2008-06-13,0.010807952922636366,0.010116547884911453,0.00268695515226125,-0.0023228178574243863,0.0010967286506415874,-0.002133579570161248,-0.018603394960677422,0.0013066222583282272,0.008466866313581622,0.013653044347058385,0.015046261393385496,0.020857986693633368,0.01912919257386414,-0.09044151809908718,0.13426584028191094,0.012143842180677277
2008-06-16,0.0033990920772630773,0.009245254570807937,0.013748109984879964,0.00011701561695964813,0.0006078345871520785,0.0002246666254137608,-0.0019230685928699476,-0.004349757407569821,0.005008539217247643,-0.0031094859953314513,8.086979639654324e-05,0.008262387165155927,0.00971906738618844,-0.012723777528358293,0.1305045326213118,0.012038609317843913
2008-06-17,0.004234382861775909,0.006870096049308438,0.002758279023988175,0.0033737468202550414,0.0019465424407534293,0.0020250992786028377,-0.0028442752974564556,-0.0021843300203039373,0.002638172379610504,-0.008866212686267194,-0.006771332979186417,-0.006889520937733318,-0.005629482632410365,0.008591808652607114,0.126723622330946,0.01207451281134027
2008-06-18,-0.0048491316368020065,-0.010613786862118002,0.011805143602256374,0.00544958101341475,0.0009713196493799092,0.00842117423071187,0.020334919748499658,-0.0008757252130868753,-0.010378761637590994,-0.010792516342764014,-0.009711824147480841,-0.011400772157202477,-0.007955775137858834,0.05253197607374127,0.12367533693750081,0.012036466165684776
2008-06-19,0.0015539378896776146,-0.0030653875485400217,0.0015858562707782298,-0.0057658320128989304,-0.0019400260591639906,-0.00590156610921122,-0.035891385602357495,0.0008764927799134181,-0.0014773825767758764,0.0028290053132238313,0.003752324501292925,0.013314386563146652,0.009743940692049202,-0.029676252437251138,0.1194131902197958,0.011863379847362318
2008-06-20,-0.03264493131962776,-0.03305151251383043,0.005994105296001084,0.0046405195938807875,0.0018223249581004186,0.005823388456269951,0.02085862549015527,-0.006567435923471976,-0.018047227728352766,-0.018270560604063735,-0.01854285587797533,-0.02273298350613484,-0.01639949085945136,0.05977761446190977,0.11582709579830719,0.012159437489324883
2008-06-23,0.0029156327998960396,0.0071541796498877375,-0.020910631525191015,-0.00046209606291747196,-0.001091199745020588,0.0021161945882559596,0.016309316375767713,0.005729337769067255,-0.004218347621768093,-2.7871886625785436e-05,5.307283862721057e-05,-0.008457745517787552,-0.008157280351478002,-0.010056906040440294,0.1126675540178268,0.012110303718003044
2008-06-24,-0.004433526692256717,-0.00789248493978556,0.004363358580681931,0.0053127072291307975,0.001820814944546223,0.006666549189385362,0.00027045419935167736,-0.002629176170314773,-0.0037818455171492182,-0.002949636983297088,-0.002814841378983357,-0.007318467649018556,-0.016518268277413872,-0.009717284420735495,0.10994974981885401,0.011960987279698921
2008-06-25,0.020023965853561698,0.01518749867337199,-0.0005716594382072504,-0.00011481661779177976,0.0007268567001348369,0.00044103796342076507,-0.022081992029121977,-0.0048331152314933234,0.011693086237855699,0.0003726798076688631,0.005843407020038827,0.013925709823487953,0.011837502945408529,-0.05709191268018465,0.10801537692050305,0.012093779223359725
2008-06-26,-0.034310445002694756,-0.025196699546913837,0.03649053429675608,0.0056309280802011585,0.0029074359861422927,0.00673008326807456,0.042580670475410365,-0.006180991662069646,-0.024317032701062447,-0.030343321388762612,-0.029365225496321257,-0.03326998836161965,-0.02496161550679843,0.1319773413472054,0.1054913165480001,0.01271911948022598
2008-06-27,0.009669596606121766,0.005654490711234361,0.009491232806076333,0.0049140783932999366,0.00048295640619033797,0.011726341421747666,0.005569282515218044,-0.0031096659105401825,0.0018462948893709363,-0.009334343539243783,-0.0037174293266512004,-0.00247277861143258,-0.0004008594664662857,-0.02047637964351312,0.101846411889374,0.012713994528881629
